Data from USB2G569231__47__05-57-18-749.txt Node

Date: Thu Dec 14 05:57:18 BDT 2023
User: user
Spectrometer: USB2G56923
Scans to average: 1
Trigger mode: 4
Integration Time (sec): 1.000000E-1
Electric dark correction enabled: true
Boxcar width: 0
XAxis mode: Wavelengths
Number of Pixels in Spectrum: 651
>>>>>Begin Spectral Data<<<<<
350	-0.04
351	0.01
352	0.01
353	0.01
354	0.01
355	0.02
356	0.84
357	1.43
358	1.98
359	0.33
360	0.02
361	0.95
362	1
363	-0.19
364	-0.15
365	0.04
366	1.04
367	1.01
368	1.29
369	2.02
370	3.07
371	1.92
372	2.08
373	1.04
374	1.01
375	0.95
376	2.65
377	3.01
378	1.18
379	3.08
380	3.04
381	0.94
382	1.01
383	0.94
384	1.96
385	0.92
386	2.15
387	0.92
388	0.94
389	2.07
390	2.01
391	2.01
392	0.26
393	-0.35
394	-0
395	0.35
396	0
397	-0.02
398	2.07
399	2.22
400	3.98
401	2.47
402	0.92
403	0.99
404	-0.09
405	0.06
406	-0.19
407	-0.66
408	2.07
409	1.91
410	1.98
411	0.99
412	1.21
413	1
414	1.01
415	1.01
416	1.04
417	2.05
418	3.11
419	0.93
420	1.01
421	1.09
422	-0.08
423	-0.26
424	0.14
425	0.24
426	-1
427	1
428	0.03
429	0.21
430	1.01
431	0.37
432	-1.1
433	-0.99
434	-0.99
435	-0.97
436	0.02
437	-0.02
438	-0.61
439	1.1
440	1.03
441	0.56
442	0.12
443	1.89
444	2.66
445	-0.02
446	-1.01
447	-0.96
448	0.13
449	1.01
450	0.88
451	0.96
452	0.02
453	-0.78
454	-0.46
455	1.24
456	0.01
457	0.38
458	-0.06
459	1.01
460	0.67
461	1.53
462	2.08
463	0.28
464	0.65
465	-0.01
466	1.02
467	1.01
468	1.01
469	1.03
470	-0.05
471	-1.08
472	-0.99
473	-1.01
474	0.8
475	0.4
476	-0.04
477	0.87
478	1.7
479	1.02
480	0.01
481	0.24
482	1.62
483	0.09
484	0.05
485	-0.41
486	-0.06
487	1.05
488	2.25
489	1.16
490	1.14
491	1.03
492	0.17
493	1.11
494	1.01
495	0.99
496	2
497	1.48
498	1.82
499	0.98
500	1.95
501	1.39
502	1.17
503	2.01
504	1.85
505	0.77
506	1.01
507	0.09
508	0.14
509	0.15
510	0.01
511	0.01
512	0.11
513	-0.65
514	0.99
515	0.97
516	2
517	1.61
518	1.97
519	-0
520	-1.05
521	-0.97
522	0.51
523	1.01
524	1.27
525	0.55
526	0.17
527	0.03
528	1.01
529	0.36
530	0.4
531	1.97
532	1.99
533	0.75
534	1.64
535	1.02
536	2.04
537	1.81
538	0.92
539	1.45
540	1.04
541	1.01
542	0.89
543	0.37
544	0.02
545	1.07
546	-0.08
547	0.89
548	1.46
549	1.78
550	1.01
551	0.15
552	0.51
553	0.4
554	0.98
555	1.01
556	1.98
557	0.94
558	0.55
559	0.98
560	1.01
561	1.85
562	2.02
563	1.99
564	0.93
565	2.01
566	1.09
567	0.72
568	2.67
569	2.03
570	0.97
571	1.01
572	1.01
573	1.44
574	2.74
575	1.14
576	1.01
577	2.11
578	1.44
579	-0.11
580	0.25
581	1.01
582	1.01
583	0.26
584	1.09
585	1.04
586	1.71
587	0.05
588	0.99
589	0.71
590	1.13
591	-0.05
592	0.99
593	2.11
594	1.99
595	2.04
596	3.2
597	2.03
598	2.24
599	1.98
600	1.99
601	3.93
602	4.32
603	6.05
604	4.9
605	5.01
606	5
607	6.98
608	8.15
609	7.68
610	8.23
611	13.04
612	12.98
613	15.06
614	18.09
615	18.81
616	22.19
617	26.42
618	29.12
619	33.11
620	36.16
621	38.99
622	42.44
623	48.95
624	54.97
625	60.85
626	70.22
627	79.52
628	81.29
629	96.01
630	106.28
631	123.04
632	138.6
633	147.21
634	168.34
635	189.64
636	208.06
637	236.23
638	256.44
639	301.33
640	347.64
641	380.68
642	425.87
643	485.38
644	543.83
645	609.25
646	693.76
647	770.1
648	887.87
649	999.65
650	1115.9
651	1319.45
652	1408.16
653	1553
654	1717.05
655	1829.01
656	1947.4
657	2061.95
658	2154.68
659	2241.81
660	2268.38
661	2296.77
662	2323.08
663	2286.73
664	2244.85
665	2165.59
666	2053.82
667	1885.82
668	1752.99
669	1579.62
670	1418.27
671	1274.95
672	1095.27
673	945.25
674	826.52
675	719.09
676	608.57
677	518.09
678	443.18
679	383.52
680	326.11
681	274.45
682	225.35
683	192.76
684	164.02
685	139.36
686	125.32
687	104.99
688	90.86
689	76.96
690	64.29
691	53.98
692	48.67
693	42.11
694	36.06
695	33.64
696	27.39
697	25.98
698	19.51
699	18.98
700	17.27
701	13.17
702	11.58
703	11.5
704	11.08
705	8.49
706	7.12
707	6.52
708	7.13
709	5.93
710	6.82
711	4.26
712	4.7
713	4.29
714	3.92
715	3.68
716	4.87
717	3.01
718	1.83
719	1.88
720	2.01
721	1.93
722	1.94
723	1.1
724	0.05
725	1.11
726	1.3
727	3.13
728	2.79
729	1.03
730	1.01
731	1.01
732	1
733	1.47
734	0.57
735	1.39
736	1.94
737	1.96
738	1.94
739	0.91
740	1
741	1.73
742	2.23
743	1.55
744	1.93
745	1.28
746	0.9
747	2.08
748	1.95
749	1.02
750	1.93
751	1.06
752	0.02
753	0.03
754	1.01
755	1.01
756	0.87
757	0
758	0.01
759	0.01
760	-0.08
761	1.08
762	0.01
763	-1.08
764	-0.96
765	0.07
766	0.04
767	0.17
768	-0.04
769	0.03
770	0.96
771	0.98
772	-0.09
773	-0.83
774	1.46
775	2.11
776	1.04
777	1
778	1.84
779	0.22
780	-0.06
781	1.01
782	1.01
783	1.01
784	1.01
785	0.98
786	0.42
787	-0.49
788	-1.13
789	-1.16
790	0
791	0.01
792	0
793	0.82
794	0.95
795	3.83
796	2.59
797	1.03
798	0.22
799	0.98
800	2
801	2.1
802	0.95
803	1.01
804	1.01
805	1.01
806	1
807	1.92
808	3.01
809	2.01
810	3.18
811	2.07
812	2.51
